code,datetime,SMA_5
AAPL,2024-12-03,237.91199645996093
AAPL,2024-12-04,239.5019958496094
AAPL,2024-12-05,241.12399597167968
AAPL,2024-12-06,242.2259948730469
AAPL,2024-12-09,243.65799560546876
AAPL,2024-12-10,244.68199768066407
AAPL,2024-12-11,245.37799987792968
AAPL,2024-12-12,246.36200256347655
AAPL,2024-12-13,247.42000427246094
AAPL,2024-12-16,248.2780029296875
AAPL,2024-12-17,249.4200012207031
AAPL,2024-12-18,249.73200073242188
AAPL,2024-12-19,250.097998046875
AAPL,2024-12-20,251.3699981689453
AAPL,2024-12-23,252.21600036621095
AAPL,2024-12-24,253.16000366210938
AAPL,2024-12-26,255.3540008544922
AAPL,2024-12-27,256.5140014648438
AAPL,2024-12-30,256.0559997558594
AAPL,2024-12-31,255.08599853515625
AAPL,2025-01-02,252.21599731445312
AAPL,2025-01-03,249.08399963378906
AAPL,2025-01-06,246.96600036621095
AAPL,2025-01-07,244.96800231933594
AAPL,2025-01-08,243.42400207519532
AAPL,2025-01-10,242.0240020751953
AAPL,2025-01-13,240.23200073242188
AAPL,2025-01-14,237.88800048828125
AAPL,2025-01-15,237.0199981689453
AAPL,2025-01-16,234.13199768066406
AAPL,2025-01-17,232.75799560546875
AAPL,2025-01-21,230.40599670410157
AAPL,2025-01-22,228.51599731445313
AAPL,2025-01-23,225.6739990234375
AAPL,2025-01-24,224.5779998779297
AAPL,2025-01-27,224.5540008544922
AAPL,2025-01-28,227.6779998779297
AAPL,2025-01-29,230.78399963378905
AAPL,2025-01-30,233.56999816894532
AAPL,2025-01-31,236.21399841308593
AAPL,2025-02-03,235.84399719238286
AAPL,2025-02-04,234.75199890136724
AAPL,2025-02-05,233.3739990234375
AAPL,2025-02-06,232.5
AAPL,2025-02-07,230.8260009765625
AAPL,2025-02-10,230.75400085449218
AAPL,2025-02-11,230.71799926757814
AAPL,2025-02-12,231.597998046875
AAPL,2025-02-13,233.25999755859374
AAPL,2025-02-14,236.65399780273438
AAPL,2025-02-18,240.01799926757812
AAPL,2025-02-19,242.46799926757814
AAPL,2025-02-20,244.26000061035157
AAPL,2025-02-21,245.06400146484376
AAPL,2025-02-24,245.56400146484376
AAPL,2025-02-25,246.0779998779297
AAPL,2025-02-26,245.1760009765625
AAPL,2025-02-27,243.47000122070312
AAPL,2025-02-28,242.72799987792968
AAPL,2025-03-03,240.91399841308595
AAPL,2025-03-04,238.69199829101564
AAPL,2025-03-05,237.76799926757812
AAPL,2025-03-06,237.3739990234375
AAPL,2025-03-07,236.82000122070312
AAPL,2025-03-10,234.71000061035156
AAPL,2025-03-11,231.69200134277344
AAPL,2025-03-12,227.93999938964845
AAPL,2025-03-13,222.80999755859375
AAPL,2025-03-14,217.69399719238282
AAPL,2025-03-17,214.997998046875
AAPL,2025-03-18,213.3679992675781
AAPL,2025-03-19,213.02000122070314
AAPL,2025-03-20,213.90400390625
AAPL,2025-03-21,214.86000366210936
AAPL,2025-03-24,216.20600280761718
AAPL,2025-03-25,218.41800231933593
AAPL,2025-03-26,219.6760009765625
AAPL,2025-03-27,221.6260009765625
AAPL,2025-03-28,221.5519989013672
AAPL,2025-03-31,221.83200073242188
AAPL,2025-04-01,221.72000122070312
AAPL,2025-04-02,222.19200134277344
AAPL,2025-04-03,218.06000061035155
AAPL,2025-04-04,212.1560028076172
AAPL,2025-04-07,204.02200317382812
AAPL,2025-04-08,193.86800231933594
AAPL,2025-04-09,188.86000366210936
AAPL,2025-04-10,186.30600280761718
AAPL,2025-04-11,188.26000061035157
AAPL,2025-04-14,192.4720001220703
AAPL,2025-04-15,198.41600036621094
AAPL,2025-04-16,197.5
AAPL,2025-04-17,198.81199951171874
AAPL,2025-04-21,197.81400146484373
AAPL,2025-04-22,197.25800170898438
AAPL,2025-04-23,197.7500030517578
AAPL,2025-04-24,200.5700012207031
AAPL,2025-04-25,203.03000183105468
AAPL,2025-04-28,206.4260009765625
AAPL,2025-04-29,208.72000122070312
AAPL,2025-04-30,210.3
AAPL,2025-05-01,211.29000244140624
AAPL,2025-05-02,210.50400390625
AAPL,2025-05-05,208.25400390625
AAPL,2025-05-06,205.71400146484376
AAPL,2025-05-07,202.46400146484376
AAPL,2025-05-08,199.29800109863282
AAPL,2025-05-09,197.93399963378906
AAPL,2025-05-12,200.31399841308593
AAPL,2025-05-13,203.197998046875
AAPL,2025-05-14,206.41399841308595
AAPL,2025-05-15,209.20599670410155
AAPL,2025-05-16,211.7519958496094
AAPL,2025-05-19,211.3499969482422
AAPL,2025-05-20,210.13599853515626
AAPL,2025-05-21,208.0879974365235
AAPL,2025-05-22,206.06999816894535
AAPL,2025-05-23,202.87200012207032
AAPL,2025-05-27,201.1580017089844
AAPL,2025-05-28,199.87000122070313
AAPL,2025-05-29,199.44200134277344
AAPL,2025-05-30,199.34000244140626
AAPL,2025-06-02,200.6260009765625
AAPL,2025-06-03,201.23800048828124
AAPL,2025-06-04,201.71800231933594
AAPL,2025-06-05,201.85400390625
AAPL,2025-06-06,202.46800231933594
AAPL,2025-06-09,202.41800231933593
AAPL,2025-06-10,202.29800109863282
AAPL,2025-06-11,201.48999938964843
AAPL,2025-06-12,201.20399780273436
AAPL,2025-06-13,199.70999755859376
AAPL,2025-06-16,199.10399780273437
AAPL,2025-06-17,197.697998046875
AAPL,2025-06-18,197.25799865722655
AAPL,2025-06-20,197.6179992675781
AAPL,2025-06-23,198.62799987792968
AAPL,2025-06-24,199.00400085449218
AAPL,2025-06-25,200.18800048828126
AAPL,2025-06-26,201.0720001220703
AAPL,2025-06-27,201.08800048828124
AAPL,2025-06-30,201.8220001220703
AAPL,2025-07-01,203.3260009765625
AAPL,2025-07-02,205.502001953125
AAPL,2025-07-03,208.01200256347656
AAPL,2025-07-07,209.78600158691407
AAPL,2025-07-08,210.75400085449218
AAPL,2025-07-09,211.41799926757812
AAPL,2025-07-10,211.41199951171876
AAPL,2025-07-11,210.93399963378906
AAPL,2025-07-14,210.66799926757812
AAPL,2025-07-15,210.48800048828124
AAPL,2025-07-16,210.29200134277343
AAPL,2025-07-17,209.81400146484376
AAPL,2025-07-18,209.81799926757813
AAPL,2025-07-21,210.58999938964843
AAPL,2025-07-22,211.647998046875
AAPL,2025-07-23,212.44599609375
AAPL,2025-07-24,213.193994140625
AAPL,2025-07-25,213.73399658203124
AAPL,2025-07-28,214.047998046875
AAPL,2025-07-29,213.4220001220703
AAPL,2025-07-30,212.402001953125
AAPL,2025-07-31,211.16400451660155
AAPL,2025-08-01,208.86400451660157
AAPL,2025-08-04,206.72400512695313
AAPL,2025-08-05,205.05400390625
AAPL,2025-08-06,205.89400329589844
AAPL,2025-08-07,208.38600158691406
AAPL,2025-08-08,213.78000183105468
AAPL,2025-08-11,218.5459991455078
AAPL,2025-08-12,223.89199829101562
AAPL,2025-08-13,227.90799865722656
AAPL,2025-08-14,230.45799865722657
AAPL,2025-08-15,230.90599670410157
AAPL,2025-08-18,231.647998046875
AAPL,2025-08-19,231.8299987792969
AAPL,2025-08-20,230.36599731445312
AAPL,2025-08-21,228.7899963378906
AAPL,2025-08-22,228.02399597167968
AAPL,2025-08-25,227.2779968261719
AAPL,2025-08-26,227.0279968261719
AAPL,2025-08-27,227.9239990234375
AAPL,2025-08-28,229.45599975585938
AAPL,2025-08-29,230.33200073242188
AAPL,2025-09-02,230.84400024414063
AAPL,2025-09-03,232.6760009765625
AAPL,2025-09-04,234.53399963378905
AAPL,2025-09-05,235.96000061035156
AAPL,2025-09-08,237.10800170898438
AAPL,2025-09-09,238.03400268554688
AAPL,2025-09-10,235.6980010986328
AAPL,2025-09-11,233.7480010986328
AAPL,2025-09-12,232.6240020751953
AAPL,2025-09-15,232.38800048828125
AAPL,2025-09-16,233.147998046875
AAPL,2025-09-17,235.58800048828124
AAPL,2025-09-18,237.1580017089844
AAPL,2025-09-19,239.44400024414062
AAPL,2025-09-22,243.31999816894532
AAPL,2025-09-23,246.57599792480468
AAPL,2025-09-24,249.23999633789063
AAPL,2025-09-25,253.03799438476562
AAPL,2025-09-26,255.02999572753907
AAPL,2025-09-29,254.6999969482422
AAPL,2025-09-30,254.73999938964843
AAPL,2025-10-01,255.3679992675781
AAPL,2025-10-02,255.4200012207031
AAPL,2025-10-03,255.93199768066407
AAPL,2025-10-06,256.3839996337891
AAPL,2025-10-07,256.7540008544922
AAPL,2025-10-08,257.2760009765625
AAPL,2025-10-09,256.6579986572266
AAPL,2025-10-10,254.10800170898438
AAPL,2025-10-13,252.302001953125
AAPL,2025-10-14,250.56000061035152
AAPL,2025-10-15,248.81600036621094
AAPL,2025-10-16,247.4980010986328
AAPL,2025-10-17,248.9019989013672
AAPL,2025-10-20,251.8179962158203
AAPL,2025-10-21,254.8179931640625
AAPL,2025-10-22,256.63999633789064
AAPL,2025-10-23,259.0659942626953
AAPL,2025-10-24,261.1719970703125
AAPL,2025-10-27,262.4859985351562
AAPL,2025-10-28,263.73200073242185
AAPL,2025-10-29,265.98200073242185
AAPL,2025-10-30,268.34600219726565
AAPL,2025-10-31,269.8559997558594
AAPL,2025-11-03,269.90399780273435
AAPL,2025-11-04,270.11199951171875
AAPL,2025-11-05,270.2
AAPL,2025-11-06,269.8739990234375
AAPL,2025-11-07,269.49400024414064
AAPL,2025-11-10,269.57000122070315
AAPL,2025-11-11,270.61199951171875
AAPL,2025-11-12,271.2779968261719
AAPL,2025-11-13,271.91400146484375
AAPL,2025-11-14,272.702001953125
AAPL,2025-11-17,272.30800170898436
AAPL,2025-11-18,270.7460021972656
AAPL,2025-11-19,269.7640014648438
AAPL,2025-11-20,268.4239990234375
AAPL,2025-11-21,268.2399963378906
AAPL,2025-11-24,269.9320007324219
AAPL,2025-11-25,271.83800048828124
AAPL,2025-11-26,273.63599853515626
AAPL,2025-11-28,276.1559997558594
